# Borofloat entrance window with pcl12 coating,
# wavelength cut-off filter at 540nm
# Column 1: Wavelength [nm].
# Column 2: Measurment of the average window transimissivity at 25 cm from center
415.0	0.9052
415.3	0.9094
415.7	0.9089
416.0	0.9056
416.3	0.9048
416.7	0.9070
417.0	0.9150
417.4	0.9076
417.7	0.8996
418.0	0.8880
418.4	0.8899
418.7	0.8912
419.1	0.8794
419.4	0.8665
419.7	0.8531
420.1	0.8468
420.4	0.8400
420.7	0.8362
421.1	0.8285
421.4	0.8221
421.8	0.8087
422.1	0.8062
422.4	0.7982
422.8	0.7943
423.1	0.7884
423.5	0.7847
423.8	0.7854
424.1	0.7864
424.5	0.7884
424.8	0.7848
425.2	0.7823
425.5	0.7835
425.8	0.7888
426.2	0.7941
426.5	0.8001
426.9	0.8123
427.2	0.8159
427.5	0.8165
427.9	0.8228
428.2	0.8321
428.5	0.8459
428.9	0.8541
429.2	0.8664
429.6	0.8816
429.9	0.8882
430.2	0.8970
430.6	0.8998
430.9	0.9034
431.3	0.9113
431.6	0.9122
431.9	0.9155
432.3	0.9065
432.6	0.9000
433.0	0.8990
433.3	0.9013
433.6	0.9042
434.0	0.9117
434.3	0.9084
434.6	0.8999
435.0	0.8898
435.3	0.8872
435.7	0.8940
436.0	0.8883
436.3	0.8827
436.7	0.8778
437.0	0.8770
437.4	0.8761
437.7	0.8693
438.0	0.8678
438.4	0.8647
438.7	0.8678
439.0	0.8669
439.4	0.8692
439.7	0.8756
440.1	0.8780
440.4	0.8855
440.7	0.8837
441.1	0.8847
441.4	0.8804
441.8	0.8799
442.1	0.8816
442.4	0.8896
442.8	0.8973
443.1	0.9053
443.4	0.9047
443.8	0.9046
444.1	0.9060
444.5	0.9064
444.8	0.9068
445.1	0.9070
445.5	0.9113
445.8	0.9064
446.2	0.9076
446.5	0.9100
446.8	0.9142
447.2	0.9159
447.5	0.9169
447.8	0.9169
448.2	0.9129
448.5	0.9107
448.9	0.9107
449.2	0.9029
449.5	0.8970
449.9	0.8969
450.2	0.8998
450.6	0.8987
450.9	0.8907
451.2	0.8856
451.6	0.8874
451.9	0.8909
452.2	0.9000
452.6	0.8914
452.9	0.8886
453.3	0.8729
453.6	0.8769
453.9	0.8779
454.3	0.8831
454.6	0.8769
454.9	0.8691
455.3	0.8711
455.6	0.8702
456.0	0.8815
456.3	0.8747
456.6	0.8792
457.0	0.8645
457.3	0.8539
457.7	0.8532
458.0	0.8299
458.3	0.8319
458.7	0.8239
459.0	0.8428
459.3	0.8445
459.7	0.8488
460.0	0.8511
460.4	0.8515
460.7	0.8445
461.0	0.8385
461.4	0.8298
461.7	0.8310
462.0	0.8302
462.4	0.8307
462.7	0.8176
463.1	0.8186
463.4	0.8212
463.7	0.8260
464.1	0.8311
464.4	0.8322
464.7	0.8346
465.1	0.8276
465.4	0.8321
465.8	0.8288
466.1	0.8330
466.4	0.8211
466.8	0.8285
467.1	0.8237
467.4	0.8310
467.8	0.8276
468.1	0.8284
468.5	0.8235
468.8	0.8223
469.1	0.8153
469.5	0.8122
469.8	0.8083
470.2	0.8073
470.5	0.8081
470.8	0.8081
471.2	0.8112
471.5	0.8159
471.8	0.8178
472.2	0.8204
472.5	0.8177
472.9	0.8141
473.2	0.8212
473.5	0.8218
473.9	0.8340
474.2	0.8354
474.5	0.8361
474.9	0.8261
475.2	0.8158
475.6	0.8131
475.9	0.8191
476.2	0.8227
476.6	0.8302
476.9	0.8382
477.2	0.8367
477.6	0.8317
477.9	0.8180
478.2	0.8237
478.6	0.8264
478.9	0.8348
479.3	0.8450
479.6	0.8439
479.9	0.8434
480.3	0.8382
480.6	0.8387
480.9	0.8367
481.3	0.8341
481.6	0.8403
482.0	0.8492
482.3	0.8532
482.6	0.8584
483.0	0.8595
483.3	0.8697
483.6	0.8851
484.0	0.8996
484.3	0.9103
484.7	0.9107
485.0	0.9100
485.3	0.9118
485.7	0.9120
486.0	0.9140
486.3	0.9148
486.7	0.9190
487.0	0.9151
487.4	0.9118
487.7	0.9038
488.0	0.8934
488.4	0.8765
488.7	0.8590
489.0	0.8546
489.4	0.8502
489.7	0.8533
490.0	0.8523
490.4	0.8473
490.7	0.8522
491.1	0.8435
491.4	0.8372
491.7	0.8246
492.1	0.8317
492.4	0.8367
492.7	0.8350
493.1	0.8234
493.4	0.8218
493.8	0.8194
494.1	0.8228
494.4	0.8229
494.8	0.8204
495.1	0.8240
495.4	0.8184
495.8	0.8231
496.1	0.8192
496.4	0.8156
496.8	0.8160
497.1	0.8191
497.5	0.8257
497.8	0.8321
498.1	0.8328
498.5	0.8320
498.8	0.8258
499.1	0.8301
499.5	0.8420
499.8	0.8475
500.2	0.8542
500.5	0.8555
500.8	0.8595
501.2	0.8560
501.5	0.8545
501.8	0.8551
502.2	0.8589
502.5	0.8659
502.8	0.8699
503.2	0.8753
503.5	0.8725
503.9	0.8741
504.2	0.8754
504.5	0.8771
504.9	0.8777
505.2	0.8714
505.5	0.8771
505.9	0.8774
506.2	0.8859
506.5	0.8833
506.9	0.8880
507.2	0.8830
507.6	0.8738
507.9	0.8652
508.2	0.8658
508.6	0.8732
508.9	0.8742
509.2	0.8722
509.6	0.8673
509.9	0.8665
510.2	0.8594
510.6	0.8519
510.9	0.8420
511.3	0.8388
511.6	0.8317
511.9	0.8224
512.3	0.8135
512.6	0.8129
512.9	0.8006
513.3	0.7855
513.6	0.7647
513.9	0.7463
514.3	0.7221
514.6	0.7040
515.0	0.6770
515.3	0.6464
515.6	0.6123
516.0	0.5839
516.3	0.5483
516.6	0.5114
517.0	0.4733
517.3	0.4480
517.6	0.4121
518.0	0.3768
518.3	0.3374
518.7	0.3075
519.0	0.2794
519.3	0.2613
519.7	0.2468
520.0	0.2295
520.3	0.2137
520.7	0.1850
521.0	0.1646
521.3	0.1297
521.7	0.1194
522.0	0.1052
522.3	0.1083
522.7	0.0974
523.0	0.0951
523.4	0.0873
523.7	0.0888
524.0	0.0723
524.4	0.0706
524.7	0.0629
525.0	0.0664
525.4	0.0689
525.7	0.0686
526.0	0.0768
526.4	0.0649
526.7	0.0637
527.0	0.0537
527.4	0.0497
527.7	0.0361
528.1	0.0304
528.4	0.0330
528.7	0.0403
529.1	0.0340
529.4	0.0355
529.7	0.0274
530.1	0.0296
530.4	0.0156
530.7	0.0227
531.1	0.0214
531.4	0.0249
531.7	0.0282
532.1	0.0338
532.4	0.0378
532.8	0.0222
533.1	0.0209
533.4	0.0088
533.8	0.0189
534.1	0.0190
534.4	0.0288
534.8	0.0241
535.1	0.0410
535.4	0.0318
535.8	0.0341
536.1	0.0144
536.4	0.0121
536.8	0.0114
537.1	0.0074
537.5	0.0202
537.8	0.0184
538.1	0.0175
538.5	0.0162
538.8	0.0128
539.1	0.0199
539.5	0.0204
539.8	0.0251
540.1	0.0179
540.5	0.0147
540.8	0.0082
541.1	0.0068
541.5	0.0050
541.8	0.0038
542.1	0.0049
542.5	0.0162
542.8	0.0245
543.2	0.0330
543.5	0.0222
543.8	0.0169
544.2	0.0161
544.5	0.0163
544.8	0.0275
545.2	0.0255
545.5	0.0295
545.8	0.0229
546.2	0.0128
546.5	0.0150
546.8	0.0147
547.2	0.0212
547.5	0.0155
547.8	0.0165
548.2	0.0235
548.5	0.0303
548.8	0.0191
549.2	0.0111
549.5	-0.0030
549.9	0.0077
550.2	0.0049
550.5	0.0106
550.9	0.0080
551.2	0.0090
551.5	0.0073
551.9	0.0044
552.2	0.0144
552.5	0.0125
552.9	0.0116
553.2	0.0109
553.5	0.0122
553.9	0.0166
554.2	0.0088
554.5	0.0140
554.9	0.0125
555.2	0.0142
555.5	0.0171
555.9	0.0214
556.2	0.0212
556.6	0.0184
556.9	0.0172
557.2	0.0187
557.6	0.0194
557.9	0.0128
558.2	0.0111
558.6	0.0110
558.9	0.0149
559.2	0.0084
559.6	0.0010
559.9	0.0020
560.2	0.0098
560.6	0.0084
560.9	0.0083
561.2	0.0088
561.6	0.0126
561.9	0.0101
562.2	0.0143
562.6	0.0172
562.9	0.0246
563.2	0.0224
563.6	0.0194
563.9	0.0125
564.2	0.0061
564.6	0.0108
564.9	0.0132
565.3	0.0181
565.6	0.0206
565.9	0.0210
566.3	0.0157
566.6	0.0134
566.9	0.0152
567.3	0.0160
567.6	0.0124
567.9	0.0086
568.3	0.0123
568.6	0.0093
568.9	0.0083
569.3	0.0094
569.6	0.0084
569.9	0.0071
570.3	-0.0003
570.6	-0.0021
570.9	-0.0054
571.3	0.0018
571.6	0.0031
571.9	0.0073
572.3	0.0009
572.6	0.0056
572.9	0.0024
573.3	0.0042
573.6	0.0010
573.9	0.0050
574.3	0.0117
574.6	0.0101
574.9	0.0082
575.3	0.0050
575.6	0.0049
575.9	0.0067
576.3	0.0059
576.6	0.0088
577.0	0.0093
577.3	0.0087
577.6	0.0094
578.0	0.0109
578.3	0.0157
578.6	0.0061
579.0	-0.0004
579.3	-0.0066
579.6	-0.0029
580.0	0.0035
580.3	0.0073
580.6	0.0125
581.0	0.0097
581.3	0.0061
581.6	0.0056
582.0	0.0131
582.3	0.0110
582.6	0.0125
583.0	0.0049
583.3	0.0085
583.6	0.0097
584.0	0.0128
584.3	0.0197
584.6	0.0225
585.0	0.0219
585.3	0.0141
585.6	0.0077
586.0	0.0080
586.3	0.0067
586.6	0.0108
587.0	0.0078
587.3	0.0083
587.6	0.0044
588.0	0.0048
588.3	0.0116
588.6	0.0170
589.0	0.0201
589.3	0.0173
589.6	0.0142
590.0	0.0105
590.3	0.0157
590.6	0.0133
591.0	0.0161
591.3	0.0112
591.6	0.0142
592.0	0.0116
592.3	0.0095
592.6	0.0072
593.0	0.0094
593.3	0.0183
593.6	0.0142
594.0	0.0190
594.3	0.0037
594.6	0.0092
595.0	-0.0001
595.3	0.0112
595.6	0.0096
596.0	0.0078
596.3	0.0054
596.6	0.0045
597.0	0.0066
597.3	0.0035
597.6	0.0091
598.0	0.0140
598.3	0.0167
598.6	0.0085
599.0	0.0023
599.3	-0.0009
599.6	0.0058
600.0	0.0026
600.3	0.0017
600.6	-0.0014
601.0	0.0082
601.3	0.0130
601.6	0.0106
602.0	0.0090
602.3	0.0115
602.6	0.0201
603.0	0.0087
603.3	-0.0025
603.6	-0.0115
604.0	0.0005
604.3	0.0082
604.6	0.0185
605.0	0.0224
605.3	0.0203
605.6	0.0152
606.0	0.0085
606.3	0.0140
606.6	0.0099
607.0	0.0118
607.3	0.0072
607.6	0.0125
608.0	0.0135
608.3	0.0156
608.6	0.0138
609.0	0.0116
609.3	0.0098
609.6	0.0111
610.0	0.0121
610.3	0.0097
610.6	0.0041
611.0	0.0019
611.3	0.0028
611.6	0.0008
612.0	0.0034
612.3	0.0102
612.6	0.0213
613.0	0.0242
613.3	0.0185
613.6	0.0156
614.0	0.0168
614.3	0.0171
614.6	0.0117
615.0	0.0128
615.3	0.0140
615.6	0.0164
616.0	0.0132
616.3	0.0080
616.6	0.0068
617.0	0.0117
617.3	0.0129
617.6	0.0172
618.0	0.0141
618.3	0.0148
618.6	0.0096
618.9	0.0023
619.3	0.0000
619.6	0.0049
619.9	0.0061
620.3	0.0079
620.6	0.0042
620.9	0.0114
621.3	0.0116
621.6	0.0031
621.9	-0.0034
622.3	0.0041
622.6	0.0173
622.9	0.0136
623.3	0.0065
623.6	-0.0024
623.9	0.0024
624.3	0.0004
624.6	0.0009
624.9	0.0068
625.3	0.0098
625.6	0.0113
625.9	0.0055
626.3	0.0052
626.6	0.0091
626.9	0.0041
627.3	0.0005
627.6	-0.0099
627.9	-0.0034
628.3	-0.0035
628.6	0.0042
628.9	0.0026
629.3	0.0022
629.6	-0.0012
629.9	-0.0007
630.2	-0.0002
630.6	0.0040
630.9	0.0112
631.2	0.0186
631.6	0.0205
631.9	0.0109
632.2	0.0095
632.6	0.0102
632.9	0.0127
633.2	0.0209
633.6	0.0191
633.9	0.0124
634.2	-0.0013
634.6	-0.0028
634.9	0.0109
635.2	0.0078
635.6	-0.0006
635.9	-0.0109
636.2	-0.0077
636.6	-0.0015
636.9	0.0034
637.2	0.0090
637.6	0.0122
637.9	0.0125
638.2	0.0179
638.6	0.0171
638.9	0.0146
639.2	0.0069
639.5	0.0135
639.9	0.0145
640.2	0.0154
640.5	0.0131
640.9	0.0066
641.2	0.0093
641.5	0.0062
641.9	0.0093
642.2	0.0050
642.5	0.0158
642.9	0.0225
643.2	0.0320
643.5	0.0323
643.9	0.0306
644.2	0.0199
644.5	0.0082
644.9	0.0097
645.2	0.0166
645.5	0.0237
645.8	0.0159
646.2	0.0188
646.5	0.0124
646.8	0.0162
647.2	0.0157
647.5	0.0191
647.8	0.0191
648.2	0.0128
648.5	0.0157
648.8	0.0208
649.2	0.0249
649.5	0.0243
649.8	0.0225
650.2	0.0189
650.5	0.0185
650.8	0.0126
651.2	0.0140
651.5	0.0123
651.8	0.0191
652.1	0.0189
652.5	0.0154
652.8	0.0181
653.1	0.0163
653.5	0.0121
653.8	0.0072
654.1	0.0085
654.5	0.0124
654.8	0.0153
655.1	0.0136
655.5	0.0137
655.8	0.0109
656.1	0.0120
656.5	0.0135
656.8	0.0121
657.1	0.0113
657.4	0.0099
657.8	0.0118
658.1	0.0135
658.4	0.0151
658.8	0.0159
659.1	0.0097
659.4	0.0120
659.8	0.0107
660.1	0.0118
660.4	0.0103
660.8	0.0120
661.1	0.0179
661.4	0.0247
661.8	0.0298
662.1	0.0341
662.4	0.0460
662.7	0.0383
663.1	0.0314
663.4	0.0150
663.7	0.0125
664.1	0.0168
664.4	0.0157
664.7	0.0177
665.1	0.0116
665.4	0.0099
665.7	0.0122
666.1	0.0184
666.4	0.0197
666.7	0.0198
667.0	0.0203
667.4	0.0172
667.7	0.0249
668.0	0.0241
668.4	0.0276
668.7	0.0252
669.0	0.0266
669.4	0.0256
669.7	0.0215
670.0	0.0249
670.4	0.0293
670.7	0.0375
671.0	0.0359
671.3	0.0365
671.7	0.0332
672.0	0.0356
672.3	0.0333
672.7	0.0355
673.0	0.0327
673.3	0.0326
673.7	0.0279
674.0	0.0288
674.3	0.0293
674.7	0.0303
675.0	0.0326
675.3	0.0252
675.6	0.0308
676.0	0.0277
676.3	0.0316
676.6	0.0301
677.0	0.0291
677.3	0.0291
677.6	0.0287
678.0	0.0222
678.3	0.0260
678.6	0.0169
678.9	0.0169
679.3	0.0148
679.6	0.0169
679.9	0.0190
680.3	0.0115
680.6	0.0158
680.9	0.0127
681.3	0.0171
681.6	0.0123
681.9	0.0127
682.2	0.0120
682.6	0.0169
682.9	0.0199
